,env_id,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,cumulated_rewards,sim_time,cpu_time_steps,cpu_time_full,action_cpu_time_ur5_1,position_ee_link_ur5_1,velocity_ee_link_ur5_1,rotation_ee_link_ur5_1,position_rotation_sensor_cpu_time_ur5_1,joints_angles_ur5_1,joints_velocities_ur5_1,joints_sensor_cpu_time_ur5_1,shaking_ur5_1,reward_ur5_1,distance_ur5_1,distance_threshold_ur5_1,ur5_1_closestObstDistance_robot,ur5_1_closestObstDistance_ee,obstacles
50,0,2,False,False,False,False,25,0.3333333333333333,0.0,0.0,0.0,4.949394208194793,0.10416666649999998,0.390625,0.40625,0.0,[-0.16613521  0.40041164  0.27076769],[-1.88454509 -0.00954866 -0.65977335],[-0.21778433  0.9657231  -0.10840092  0.09054339],0.0,[-1.41491157  1.17816497 -1.8128956  -0.75664038 -1.76403973 -0.26876696],[ 3.26324725  0.12796796  1.97534134 -2.96292484  0.84534077  0.12818586],0.0,1,-0.005277520023159876,0.027752002315987574,0.01,0.024563762369212823,0.1606198707787878,
51,0,2,False,False,False,False,26,0.3333333333333333,0.0,0.0,0.0,4.949394208194793,0.10833333315999998,0.40625,0.421875,0.0,[-0.16687454  0.40542114  0.27393401],[-0.17744064  1.20228052  0.75991631],[-0.22149593  0.96449566 -0.08902695  0.11296842],0.0,[-1.40527636  1.17927967 -1.8122834  -0.79830705 -1.80570638 -0.26733837],"[  2.31245054   0.26752749   0.14692786 -10.          -9.99999601
   0.34286093]",0.0,1,-0.005333922500577868,0.03339225005778677,0.01,0.02850525099108217,0.16194264760201812,
52,0,2,False,False,False,False,27,0.3333333333333333,0.0,0.0,0.0,4.949394208194793,0.11249999981999997,0.421875,0.4375,0.0,[-0.16559418  0.40370697  0.27726647],[ 0.30728817 -0.4114008   0.79979181],[-0.24467383  0.95705885 -0.09073195  0.12625682],0.0,[-1.4001114   1.18022782 -1.8205109  -0.79345837 -1.83581826 -0.30900504],"[  1.23959122   0.22755623  -1.97459924   1.16368353  -7.22685006
 -10.        ]",0.0,2,-0.010315210237482844,0.031521023748284395,0.01,0.030786208080939494,0.16116019943240584,
53,0,2,False,False,False,False,28,0.3333333333333333,0.0,0.0,0.0,4.949394208194793,0.11666666647999997,0.4375,0.453125,0.0,[-0.16151731  0.40758994  0.28684244],[0.97844839 0.93191385 2.29823113],[-0.23755364  0.9575581  -0.06629988  0.14918151],0.0,[-1.39915339  1.18198971 -1.83632368 -0.8297797  -1.87748484 -0.29809929],[ 0.22992254  0.42285236 -3.79506726 -8.7171185  -9.9999807   2.61737767],0.0,2,-0.01027816059889129,0.027816059889129004,0.01,0.031633878861881765,0.15760576732195997,
54,0,2,False,False,False,False,29,0.3333333333333333,0.0,0.0,0.0,4.949394208194793,0.12083333313999997,0.453125,0.46875,0.0,[-0.15404069  0.40497842  0.28945881],[ 1.7943871  -0.6267643   0.62793017],[-0.25703362  0.94867969 -0.07657906  0.16755973],0.0,[-1.4024632   1.18497399 -1.84625006 -0.81181734 -1.91915151 -0.33976593],"[ -0.79435595   0.71622754  -2.38233068   4.31096464 -10.
  -9.99999275]",0.0,2,-0.01019062452310992,0.019062452310991948,0.01,0.030757287924958923,0.15081100550357981,
55,0,2,False,False,False,False,30,0.3333333333333333,0.0,0.0,0.0,4.949394208194793,0.12499999979999997,0.46875,0.484375,0.0,[-0.14835219  0.40136459  0.29164904],[ 1.36524081 -0.86731911  0.52565575],[-0.27657077  0.93890047 -0.08630847  0.18581028],0.0,[-1.40238617  1.19045912 -1.85742019 -0.79670156 -1.96081818 -0.37880016],"[  0.01848766   1.31643088  -2.68083245   3.62778849 -10.
  -9.36821478]",0.0,2,-0.010123380945894095,0.012338094589409461,0.01,0.03131552838359113,0.14579723699569383,
56,0,2,True,False,False,False,31,0.5,0.0,0.0,0.0,6.566542255086929,0.12916666645999997,0.484375,0.5,0.0,[-0.15122713  0.39878988  0.29578629],[-0.68998575 -0.61793089  0.99293947],[-0.26957664  0.9437983  -0.06598199  0.1794979 ],0.0,[-1.40040517  1.20088626 -1.87897781 -0.82340298 -1.94259468 -0.3687947 ],[ 0.47544156  2.50251553 -5.1738275  -6.40834033  4.3736385   2.40131082],0.0,2,9.99,0.008620665121652488,0.01,0.03328193198447281,0.14828416059801613,
57,0,3,False,False,False,False,1,0.5,0.0,0.0,0.0,6.566542255086929,0.00416666666,0.0,0.015625,0.0,[0.14836074 0.38931823 0.29676643],[ 0.05357623 -1.15362168  0.34326553],[-0.00882502  0.99971288 -0.01690608  0.01450982],0.0,[-2.04976177  1.24931596 -1.95683287 -0.87480931 -1.6112868  -0.49781568],"[  1.37168798  -0.62679587  -1.51688103   6.58795238 -10.
  -2.7856222 ]",0.0,2,-0.012982318594624122,0.2982318594624122,0.01,0.07729401489958734,0.13804526940480621,
58,0,3,False,False,False,False,2,0.5,0.0,0.0,0.0,6.566542255086929,0.00833333332,0.015625,0.03125,0.0,[0.1383829  0.38789076 0.30084839],[-2.39468336 -0.34259319  0.97967148],[-1.54916728e-02  9.99690473e-01 -1.94679983e-02  5.44682334e-05],0.0,[-2.03972062  1.24457513 -1.9693706  -0.83935827 -1.58806317 -0.50116645],[ 2.40987604 -1.1377996  -3.00905623  8.50824965  5.57367144 -0.80418438],0.0,2,-0.012985694054371926,0.2985694054371926,0.01,0.07887178502992508,0.1293537398922864,
59,0,3,False,False,False,False,3,0.5,0.0,0.0,0.0,6.566542255086929,0.01249999998,0.03125,0.046875,0.0,[0.13657746 0.38898167 0.31228003],[-0.4333055   0.26181936  2.74359227],[-0.00114753  0.99954778 -0.00393103  0.02979122],0.0,[-2.02593838  1.24478869 -1.99053297 -0.87214333 -1.62664745 -0.45949978],[ 3.30773862  0.0512549  -5.07896849 -7.86841512 -9.26022749  9.99999933],0.0,2,-0.012886382662024083,0.2886382662024083,0.01,0.0782345468013972,0.12514946695301513,
60,0,3,False,False,False,False,4,0.5,0.0,0.0,0.0,6.566542255086929,0.01666666664,0.046875,0.0625,0.0,[0.12278678 0.38202506 0.31890109],[-3.30976368 -1.66958571  1.58905506],[ 0.00610529  0.9996751  -0.00751269  0.02357914],0.0,[-2.00954524  1.24823168 -2.02258254 -0.83047666 -1.61878594 -0.42821183],[ 3.93435384  0.82631725 -7.69189564 10.          1.88676162  7.50910835],0.0,2,-0.012870519842742557,0.2870519842742556,0.01,0.08046950373468506,0.11223592463239115,
61,0,3,False,False,False,False,5,0.5,0.0,0.0,0.0,6.566542255086929,0.0208333333,0.0625,0.078125,0.0,[0.10974858 0.37991437 0.33275178],[-3.12916697 -0.50656557  3.32416535],[0.01019761 0.9993456  0.01045778 0.03309135],0.0,[-1.98690545  1.24914805 -2.05911886 -0.83415833 -1.62210409 -0.39841671],[ 5.43354909  0.21992778 -8.76871904 -0.8836005  -0.79635713  7.15083003],0.0,2,-0.012740309733801648,0.27403097338016474,0.01,0.07484562537761662,0.09943182511324389,
62,0,3,False,False,False,False,6,0.5,0.0,0.0,0.0,6.566542255086929,0.024999999959999998,0.078125,0.09375,0.0,[0.09796167 0.37651163 0.35093686],[-2.8288579  -0.81665754  4.36441899],[-0.01422847  0.99758077  0.02677207  0.06255705],0.0,[-1.95702556  1.24637828 -2.10022834 -0.84336952 -1.66377076 -0.42086262],"[  7.17117459  -0.66474322  -9.86627345  -2.210684   -10.
  -5.38701832]",0.0,2,-0.012625746296428784,0.2625746296428785,0.01,0.0722112021009976,0.08858259161817535,
63,0,3,False,False,False,False,7,0.5,0.0,0.0,0.0,6.566542255086929,0.029166666619999997,0.09375,0.109375,0.0,[0.08402311 0.38031751 0.37122008],[-3.34525467  0.91341019  4.86797334],[-0.04901577  0.99259079  0.05470084  0.09679247],0.0,[-1.91734098  1.2361655  -2.12696385 -0.88503618 -1.70543741 -0.45870577],"[  9.52429779  -2.45106849  -6.41652398 -10.          -9.99999673
  -9.08235612]",0.0,2,-0.012542267839240494,0.25422678392404935,0.01,0.0744602785128832,0.08047255149178974,
64,0,3,False,False,False,False,8,0.5,0.0,0.0,0.0,6.566542255086929,0.033333333279999995,125,0.140625,0.0,[0.05683704 0.37938228 0.37810516],[-6.52465583 -0.2244544   1.65241957],[-0.05612171  0.99380559  0.0591998   0.07547317],0.0,[-1.87567432  1.2251813  -2.14548306 -0.84336952 -1.66846876 -0.42733534],[10.         -2.63620598 -4.44460965 10.          8.8724772   7.52890365],0.0,2,-0.012454109142065793,0.24541091420657926,0.01,0.062215471852429566,0.062215471852429566,
65,0,3,False,False,False,False,9,0.5,0.0,0.0,0.0,6.566542255086929,0.037499999939999994,0.140625,0.15625,0.0,[0.04236116 0.38451317 0.39071539],[-3.4742117   1.23141289  3.02645445],[-0.08097588  0.98807263  0.08001228  0.10369835],0.0,[-1.83400765  1.21628012 -2.15288956 -0.88503618 -1.70965277 -0.44384715],"[ 10.          -2.13628344  -1.77755933 -10.          -9.88416301
  -3.9628352 ]",0.0,1,-0.007220519531420373,0.2220519531420372,0.01,0.06188964724024129,0.06188964724024129,
66,0,3,False,False,False,False,10,0.5,0.0,0.0,0.0,6.566542255086929,0.04166666659999999,0.15625,0.171875,0.0,[0.02649375 0.38452372 0.39390367],[-3.80817801e+00  2.53200531e-03  7.65187742e-01],[-0.08033561  0.98763543  0.06718224  0.11665758],0.0,[-1.79234098  1.20108709 -2.14968714 -0.85094858 -1.75131944 -0.40357694],"[ 10.          -3.64632775   0.76857926   8.18102373 -10.
   9.66485005]",0.0,1,-0.007132415082937867,0.21324150829378669,0.01,0.05818674006081557,0.05818674006081557,
67,0,3,False,False,False,False,11,0.5,0.0,0.0,0.0,6.566542255086929,0.04583333325999999,0.171875,0.1875,0.0,[0.01037599 0.38483    0.39259884],[-3.86826285  0.07350683 -0.31316042],[-0.09789824  0.98592645  0.04525722  0.12773748],0.0,[-1.75067432  1.18722085 -2.13734662 -0.80928192 -1.78981846 -0.39692266],[10.         -3.32789878  2.96172585 10.         -9.23976549  1.59702732],0.0,0,-0.002005179799599452,0.2005179799599452,0.01,0.05443998350162094,0.05443998350162094,
68,0,3,False,False,False,False,12,0.5,0.0,0.0,0.0,6.566542255086929,0.04999999991999999,0.1875,0.203125,0.0,[-0.00572611  0.3914403   0.39216799],[-3.86450429  1.58647299 -0.10340452],[-0.12398466  0.98135495  0.04011979  0.14128198],0.0,[-1.70900765  1.17541358 -2.11497429 -0.81444646 -1.82118177 -0.41049062],[10.         -2.8337449   5.36935901 -1.23949035 -7.52719408 -3.25631088],0.0,0,-0.001858093986437031,0.18580939864370308,0.01,0.05530308280039082,0.05530308280039082,
69,0,3,False,False,False,False,13,0.5,0.0,0.0,0.0,6.566542255086929,0.05416666657999999,0.1875,0.203125,0.0,[-0.02319433  0.39460027  0.38395828],[-4.19237216  0.75839281 -1.97032929],[-0.1459161   0.97824138  0.01341755  0.14687537],0.0,[-1.66734098  1.16431727 -2.08406207 -0.77944167 -1.84856055 -0.40802016],[10.         -2.66311376  7.41893365  8.40114922 -6.57090627  0.59291106],0.0,0,-0.0017141517334082269,0.17141517334082268,0.01,0.05292677012049088,0.05292677012049088,
70,0,3,False,False,False,False,14,0.5,0.0,0.0,0.0,6.566542255086929,0.058333333239999986,0.203125,0.21875,0.0,[-0.04935111  0.40212741  0.37242648],[-6.2776293   1.80651427 -2.76763201],[-0.1496971   0.98114556  0.00522447  0.12213509],0.0,[-1.62567432  1.1544867  -2.04363095 -0.77146101 -1.80689404 -0.36635349],[10.         -2.3593373   9.70346726  1.91535838  9.99996115 10.        ],0.0,0,-0.0015217696537896176,0.15217696537896175,0.01,0.050721471723028114,0.05863951064115078,
71,0,3,False,False,False,False,15,0.5,0.0,0.0,0.0,6.566542255086929,0.062499999899999985,0.21875,0.234375,0.0,[-0.0638122   0.40484691  0.35901898],[-3.47066135  0.65267801 -3.21779967],[-0.16316441  0.97763461 -0.02619206  0.1300845 ],0.0,[-1.59075923  1.14754754 -2.00196429 -0.74103332 -1.835732   -0.35151891],[ 8.3796208  -1.66539758 10.          7.3026474  -6.92110908  3.56029933],0.0,0,-0.0012401741411413906,0.12401741411413905,0.01,0.039931277501744945,0.06431709751554927,
72,0,3,False,False,False,False,16,0.5,0.0,0.0,0.0,6.566542255086929,0.06666666655999999,0.234375,0.25,0.0,[-0.0821237   0.40670961  0.34844682],[-4.39476014  0.44704914 -2.53731966],[-0.18156779  0.97388405 -0.04237291  0.1295667 ],0.0,[-1.55486892  1.14467352 -1.97043002 -0.73209086 -1.84007517 -0.34839385],[ 8.61367386 -0.68976497  7.56822515  2.14618891 -1.04236101  0.75001471],0.0,0,-0.0010457087982090345,0.10457087982090345,0.01,0.032178607545444465,0.0788615390097401,
73,0,3,False,False,False,False,17,0.5,0.0,0.0,0.0,6.566542255086929,0.07083333321999999,0.25,0.265625,0.0,[-0.10314947  0.40327683  0.33762643],[-5.04618288 -0.82386732 -2.59689331],[-0.21562727  0.96693301 -0.06311425  0.12067319],0.0,[-1.51744591  1.145415   -1.94813449 -0.7095117  -1.82912309 -0.37543198],[ 8.9815237   0.17795477  5.35092737  5.41899955  2.62849912 -6.48915112],0.0,0,-0.0008366184560455884,0.08366184560455883,0.01,0.02749668155726074,0.09837594011805395,
74,0,3,False,False,False,False,18,0.5,0.0,0.0,0.0,6.566542255086929,0.07499999987999999,0.265625,0.28125,0.0,[-0.12348305  0.40058124  0.3240816 ],[-4.88006116 -0.64694166 -3.25075865],[-0.22182578  0.9661473  -0.07901201  0.10540318],0.0,[-1.48550559  1.14842142 -1.92051284 -0.6972904  -1.80066153 -0.35234511],[7.66567584 0.72154121 6.62919581 2.9331116  6.83077411 5.54084893],0.0,0,-0.0006017855246189718,0.06017855246189718,0.01,0.024309534858717285,0.1182439384429666,
75,0,3,False,False,False,False,19,0.5,0.0,0.0,0.0,6.566542255086929,0.07916666653999999,0.28125,0.296875,0.0,[-0.13568318  0.40100378  0.31652537],[-2.9280299   0.10140896 -1.81349516],[-0.23179466  0.96223414 -0.08354487  0.11574516],0.0,[-1.4580751   1.15095768 -1.89942616 -0.70991797 -1.82016578 -0.34362007],[ 6.58331872  0.60870263  5.06080241 -3.03061604 -4.68101979  2.09400967],0.0,0,-0.0003582470785011671,0.03582470785011671,0.01,0.024440938894749964,0.13082698450244096,
76,0,3,False,False,False,False,20,0.5,0.0,0.0,0.0,6.566542255086929,0.08333333319999998,0.296875,0.3125,0.0,[-0.15321064  0.40164146  0.30466044],[-4.20659066  0.15304327 -2.8475833 ],[-0.25842866  0.95616168 -0.08917598  0.10496299],0.0,[-1.43049319  1.15415412 -1.87017495 -0.72867263 -1.79999989 -0.37107167],[ 6.61965782  0.76714512  7.02029109 -4.50112018  4.83981216 -6.5883832 ],0.0,0,-0.00021887594348225415,0.021887594348225414,0.01,0.02642775454837929,0.14811597841974447,
77,0,3,True,False,False,False,21,0.6,0.0,0.0,0.0,7.3929464693414735,0.08749999985999998,0.3125,0.328125,0.0,[-0.16783547  0.39441156  0.2923263 ],[-3.50996018 -1.73517466 -2.96019316],[-0.25045034  0.95744509 -0.11048146  0.09147391],0.0,[-1.40817382  1.15784629 -1.84998297 -0.70038044 -1.77187123 -0.329405  ],[ 5.35664952  0.88612139  4.84607504  6.79012571  6.75087937 10.        ],0.0,0,10.0,0.0058925622971105415,0.01,0.031235766356095165,0.16248286717714078,
78,0,4,False,False,False,False,1,0.6,0.0,0.0,0.0,7.3929464693414735,0.00416666666,0.0,0.0,0.0,[0.14479205 0.38908938 0.29555455],[-0.80291033 -1.20854616  0.05241394],[ 1.80224180e-02  9.99689281e-01 -1.72024090e-02  8.05539195e-04],0.0,[-2.05007415  1.2492092  -1.95714278 -0.86059244 -1.58650239 -0.44454225],[ 1.29671704 -0.65241926 -1.59125998 10.         -4.05174255  9.99999968],0.0,1,-0.007982318594624123,0.2982318594624122,0.01,0.07784102794475532,0.13575138736675296,
79,0,4,False,False,False,False,2,0.6,0.0,0.0,0.0,7.3929464693414735,0.00833333332,0.0,0.0,0.0,[0.14555511 0.39099878 0.30477729],[0.18313408 0.4582572  2.21345902],[ 0.01121121  0.99949545 -0.00812528  0.02858609],0.0,[-2.03928732  1.24506878 -1.96852241 -0.88590422 -1.62816905 -0.44788344],[ 2.58884085 -0.99369997 -2.73111206 -6.07482731 -9.99999915 -0.80188514],0.0,2,-0.012950273827574925,0.29502738275749246,0.01,0.0770604625735411,0.13400362951382216,
80,0,4,False,False,False,False,3,0.6,0.0,0.0,0.0,7.3929464693414735,0.01249999998,0.015625,0.015625,0.0,[0.13935223 0.3931872  0.31613329],[-1.48869038  0.52521944  2.72543908],[0.02480637 0.99881881 0.00502254 0.04147884],0.0,[-2.02361872  1.23842987 -1.98594312 -0.89489291 -1.64088238 -0.40621678],[ 3.76046364 -1.5933386  -4.1809705  -2.1572841  -3.05119847 10.        ],0.0,3,-0.01795730733640313,0.2957307336403131,0.01,0.0780071167144569,0.12714945698867042,
81,0,4,False,False,False,False,4,0.6,0.0,0.0,0.0,7.3929464693414735,0.01666666664,0.03125,0.03125,0.0,[0.12717351 0.39709836 0.33080578],[-2.92289258  0.93868017  3.52139712],[0.03573231 0.99805689 0.02815252 0.04258172],0.0,[-2.00299075  1.22922561 -2.00891017 -0.90404089 -1.62623308 -0.36455011],[ 4.95071116 -2.20902257 -5.51209035 -2.19551594  3.51583293 10.        ],0.0,4,-0.02289881720127077,0.28988172012707686,0.01,0.08031911145702919,0.11612469226856134,
82,0,4,False,False,False,False,5,0.6,0.0,0.0,0.0,7.3929464693414735,0.0208333333,0.046875,0.046875,0.0,[0.11550725 0.39038521 0.34268197],[-2.79990435 -1.61115647  2.85028697],[0.03619628 0.99739265 0.02103443 0.05878146],0.0,[-1.97839327  1.22292862 -2.04157235 -0.86237422 -1.66367193 -0.34039673],[ 5.90339632 -1.51127637 -7.83892406 10.         -8.98532511  5.79681039],0.0,4,-0.0227889527047791,0.27889527047790996,0.01,0.08123083249971481,0.10496124543866076,
83,0,4,False,False,False,False,6,0.6,0.0,0.0,0.0,7.3929464693414735,0.024999999959999998,0.0625,0.0625,0.0,[0.10120604 0.39275223 0.35696152],[-3.43228877  0.56808472  3.42709065],[0.00941819 0.99645811 0.04232135 0.07205158],0.0,[-1.94854197  1.21753952 -2.06604718 -0.88180838 -1.673176   -0.3671325 ],[ 7.16431089 -1.29338384 -5.87395847 -4.66419724 -2.28097715 -6.41658397],0.0,4,-0.02269087889503574,0.269087889503574,0.01,0.07717697374610304,0.09267030850264774,
84,0,4,False,False,False,False,7,0.6,0.0,0.0,0.0,7.3929464693414735,0.029166666619999997,0.09375,0.09375,0.0,[0.07602157 0.39244437 0.36144337],[-6.04427398 -0.07388592  1.07564449],[0.01099557 0.9978053  0.04415466 0.04810546],0.0,[-1.91321393  1.21117853 -2.08181416 -0.84323461 -1.63150934 -0.32546583],[ 8.47872949 -1.52663856 -3.78407519  9.25770581  9.99999976 10.        ],0.0,4,-0.0225768511837821,0.25768511837820995,0.01,0.06718661123265646,0.07069497169763081,
85,0,4,False,False,False,False,8,0.6,0.0,0.0,0.0,7.3929464693414735,0.033333333279999995,0.09375,0.09375,0.0,[0.04891089 0.39422932 0.36361662],[-6.50656254  0.42838812  0.52157879],[0.01000565 0.99863875 0.04509076 0.02423605],0.0,[-1.87204272  1.20477472 -2.08727992 -0.81667634 -1.58984267 -0.28379917],[ 9.88109169 -1.5369155  -1.31178295  6.37398472 10.         10.        ],0.0,3,-0.01734346162851854,0.23434616285185408,0.01,0.048512262952322166,0.048512262952322166,
86,0,4,False,False,False,False,9,0.6,0.0,0.0,0.0,7.3929464693414735,0.037499999939999994,0.109375,0.109375,0.0,[0.02626847 0.39197245 0.36778578],[-5.43418185 -0.54164887  1.00059986],[0.00899173 0.99870139 0.04524717 0.02162144],0.0,[-1.83037605  1.20248909 -2.10083904 -0.79896735 -1.58871671 -0.24409364],[10.         -0.54855034 -3.25418985  4.25015733  0.27023085  9.52932722],0.0,3,-0.017089160514649645,0.20891605146496442,0.01,0.03624529421096928,0.03624529421096928,
87,0,4,False,False,False,False,10,0.6,0.0,0.0,0.0,7.3929464693414735,0.04166666659999999,125,125,0.0,[0.00782742 0.388017   0.37505755],[-4.42585208 -0.94930887  1.745224  ],[-0.03159267  0.99734282  0.05294225  0.03881176],0.0,[-1.78870939  1.2043916  -2.12220538 -0.80301104 -1.61827809 -0.2857603 ],"[ 10.           0.45660285  -5.12792145  -0.97048622  -7.09473157
 -10.        ]",0.0,2,-0.011890236112782539,0.18902361127825384,0.01,0.03818751693469848,0.03818751693469848,
88,0,4,False,False,False,False,11,0.6,0.0,0.0,0.0,7.3929464693414735,0.04583333325999999,0.140625,0.140625,0.0,[-0.01312318  0.38461426  0.37768471],[-5.02814234 -0.81665754  0.63051939],[-0.04043135  0.99675649  0.05642733  0.04071556],0.0,[-1.74704272  1.20701609 -2.13414584 -0.79973504 -1.62440634 -0.26237886],[10.          0.62987794 -2.86571045  0.78623928 -1.47078107  5.61154671],0.0,1,-0.006751762564960148,0.17517625649601473,0.01,0.04230202234150008,0.04230202234150008,
89,0,4,False,False,False,False,12,0.6,0.0,0.0,0.0,7.3929464693414735,0.04999999991999999,0.15625,0.15625,0.0,[-0.03010792  0.38594678  0.38192877],[-4.07633924  0.31980515  1.01857424],[-0.06152801  0.99427533  0.06703275  0.0560129 ],0.0,[-1.70537605  1.20483543 -2.13519399 -0.82248374 -1.65271512 -0.26610812],[10.         -0.52335961 -0.25155425 -5.45968633 -6.79410724 -0.89502388],0.0,0,-0.001581357011873819,0.1581357011873819,0.01,0.05213446034108875,0.05213446034108875,
90,0,4,False,False,False,False,13,0.6,0.0,0.0,0.0,7.3929464693414735,0.05416666657999999,0.171875,0.171875,0.0,[-0.04326148  0.38123205  0.3767364 ],[-3.15685407 -1.13153458 -1.24616862],[-0.09982152  0.99141526  0.04322083  0.07254922],0.0,[-1.66928395  1.20444815 -2.12913559 -0.78839139 -1.69438179 -0.30777479],"[  8.66210391  -0.09294627   1.45401611   8.1821617   -9.99999981
 -10.        ]",0.0,0,-0.0014589011732811944,0.14589011732811943,0.01,0.05583398146161582,0.05583398146161582,
91,0,4,False,False,False,False,14,0.6,0.0,0.0,0.0,7.3929464693414735,0.058333333239999986,0.1875,0.1875,0.0,[-0.06263983  0.37950125  0.36986521],[-4.65080202 -0.41539192 -1.64908648],[-0.11313292  0.99070072  0.02091991  0.07263184],0.0,[-1.62761729  1.19774868 -2.11045742 -0.7526359  -1.70547956 -0.29018677],[10.         -1.60787349  4.48276004  8.58131868 -2.66346395  4.22112579],0.0,0,-0.0013279240282594832,0.1327924028259483,0.01,0.06637302735643755,0.06637302735643755,
92,0,4,False,False,False,False,15,0.6,0.0,0.0,0.0,7.3929464693414735,0.062499999899999985,0.203125,0.203125,0.0,[-0.08104577  0.38706484  0.3659496 ],[-4.41742659  1.81526184 -0.9397459 ],[-0.13186431  0.98754185  0.02737065  0.08138677],0.0,[-1.58595062  1.19322929 -2.08148596 -0.78960003 -1.72233102 -0.28810357],[10.         -1.08465375  6.9531496  -8.87139215 -4.0443502   0.49996769],0.0,0,-0.0011372399127346962,0.1137239912734696,0.01,0.05936549910820608,0.08111722067868785,
93,0,4,False,False,False,False,16,0.6,0.0,0.0,0.0,7.3929464693414735,0.06666666655999999,0.21875,0.21875,0.0,[-0.0936121   0.38556761  0.35150716],[-3.01592052 -0.35933733 -3.46618653],[-0.14057927  0.98529226 -0.00948985  0.09667818],0.0,[-1.55059753  1.18992157 -2.04575932 -0.74793337 -1.76399768 -0.26508876],"[  8.48474047  -0.79385212   8.57439383  10.         -10.
   5.5235541 ]",0.0,0,-0.0009628787081497163,0.09628787081497163,0.01,0.04983371739769767,0.08951208693668862,
94,0,4,False,False,False,False,17,0.6,0.0,0.0,0.0,7.3929464693414735,0.07083333321999999,0.234375,0.234375,0.0,[-0.10740311  0.3861554   0.33459011],[-3.30984235  0.14106989 -4.06009198],[-0.14677987  0.98372352 -0.03942402  0.09586179],0.0,[-1.52244731  1.18947068 -2.00409265 -0.72425498 -1.76840002 -0.24325746],[ 6.75605457 -0.10821271 10.          5.68281254 -1.05656086  5.23951114],0.0,0,-0.0007772307240369242,0.07772307240369242,0.01,0.03801845965245764,0.10156460974308766,
95,0,4,False,False,False,False,18,0.6,0.0,0.0,0.0,7.3929464693414735,0.07499999987999999,0.25,0.25,0.0,[-0.12845954  0.38579673  0.31676683],[-5.05354286 -0.08608103 -4.27758694],[-0.15971908  0.98237163 -0.06332684  0.07365792],0.0,[-1.49179373  1.19065379 -1.96242599 -0.71205143 -1.72673337 -0.2356836 ],[ 7.35685846  0.28394423 10.          2.9288533   9.9999971   1.81772744],0.0,0,-0.0005659190062541437,0.05659190062541437,0.01,0.028355945431940303,0.12203479860042608,
96,0,4,False,False,False,False,19,0.6,0.0,0.0,0.0,7.3929464693414735,0.07916666653999999,0.265625,0.265625,0.0,[-0.15269504  0.39062625  0.30450699],[-5.81652046  1.15908623 -2.94236184],[-0.15570238  0.9842841  -0.06239957  0.05520661],0.0,[-1.45655444  1.18806093 -1.92075932 -0.74573386 -1.6850667  -0.19401703],[ 8.45742878 -0.62228503 10.         -8.08378339 10.          9.99997622],0.0,0,-0.0003077094114300893,0.03077094114300893,0.01,0.024307222177198745,0.14568847674978275,
97,0,4,False,False,False,False,20,0.6,0.0,0.0,0.0,7.3929464693414735,0.08333333319999998,0.28125,0.28125,0.0,[-0.16385864  0.39381242  0.29597327],[-2.67926217  0.76467991 -2.04809189],[-0.15860863  0.98202437 -0.06665206  0.07764672],0.0,[-1.42620206  1.18425141 -1.88744889 -0.76379227 -1.72673336 -0.16667095],[ 7.28457167 -0.91428617  7.99450453 -4.33401883 -9.99999968  6.56305953],0.0,0,-0.0001074445712632417,0.01074445712632417,0.01,0.027026493129207324,0.15757472966362673,
98,0,4,False,False,False,False,21,0.6,0.0,0.0,0.0,7.3929464693414735,0.08749999985999998,0.296875,0.296875,0.0,[-0.17297237  0.40006858  0.29211751],[-2.18729496  1.50147915 -0.92538357],[-0.18285826  0.97652066 -0.05711232  0.0985318 ],0.0,[-1.40130035  1.18034087 -1.86122593 -0.80545894 -1.76840002 -0.19085192],"[  5.97641153  -0.93852741   6.2935087  -10.          -9.99999865
  -5.80343331]",0.0,1,-0.005157023100850177,0.015702310085017695,0.01,0.032965658742336056,0.16731360101303824,
99,0,4,False,False,False,False,22,0.6,0.0,0.0,0.0,7.3929464693414735,0.09166666651999998,0.3125,0.3125,0.0,[-0.17934307  0.40411383  0.29042181],[-1.52897001  0.97085953 -0.40696621],[-0.20928793  0.96918744 -0.05227345  0.11891922],0.0,[-1.38140747  1.17613665 -1.84287549 -0.8312621  -1.81006667 -0.22507661],[ 4.77429136 -1.0090131   4.4041057  -6.19275928 -9.99999572 -8.21392431],0.0,1,-0.005242871986919233,0.024287198691923213,0.01,0.039523968806494975,0.17432563786321373,
100,0,4,False,False,False,False,23,0.6,0.0,0.0,0.0,7.3929464693414735,0.09583333317999998,0.328125,0.328125,0.0,[-0.18495628  0.39801538  0.28613925],[-1.34716988 -1.46362782 -1.02781534],[-0.22053131  0.96462876 -0.07463405  0.12364102],0.0,[-1.36687992  1.1725003  -1.83443976 -0.78959543 -1.8199797  -0.22831351],[ 3.48661087 -0.87272593  2.02457655 10.         -2.37912618 -0.77685656],0.0,1,-0.005311397056359571,0.03113970563595713,0.01,0.04517911005873754,0.18025948242318712,
